volume,code,psTTM,high,adjustflag,tradestatus,pbMRQ,preclose,pctChg,open,close,peTTM,isST,turn,pcfNcfTTM,low,date,amount,time
32405223,sz.000975,5.378777,13.6900,3,1,3.070218,13.6100,0.147000,13.4500,13.6300,32.125596,0,2.618800,591.904055,13.3800,2020-01-02,438375421.6900,2020-01-02
53662893,sz.000975,5.591876,14.4100,3,1,3.191856,13.6300,3.961800,13.7500,14.1700,33.398364,0,4.336700,615.354399,13.7100,2020-01-03,754940349.5600,2020-01-03
67465147,sz.000975,6.108838,15.5400,3,1,3.486939,14.1700,9.244900,14.7200,15.4800,36.486003,0,5.452100,672.243196,14.7200,2020-01-06,1019145432.6800,2020-01-06
44720850,sz.000975,5.891793,15.1400,3,1,3.363049,15.4800,-3.553000,14.8800,14.9300,35.189666,0,3.614000,648.358587,14.6500,2020-01-07,666520462.1600,2020-01-07
67226077,sz.000975,6.061483,15.8900,3,1,3.459909,14.9300,2.880100,15.8200,15.3600,36.203166,0,5.432700,667.032009,14.9300,2020-01-08,1036949127.9000,2020-01-08
51563489,sz.000975,5.560306,14.4100,3,1,3.173835,15.3600,-8.268200,14.0500,14.0900,33.209805,0,4.167000,611.880274,14.0000,2020-01-09,731866339.5000,2020-01-09
26420536,sz.000975,5.473487,14.0200,3,1,3.124279,14.0900,-1.561400,13.9800,13.8700,32.691270,0,2.135100,602.326430,13.6500,2020-01-10,365868477.1600,2020-01-10
19318344,sz.000975,5.457702,13.9200,3,1,3.115269,13.8700,-0.288400,13.8600,13.8300,32.596991,0,1.561200,600.589367,13.7000,2020-01-13,266333547.2700,2020-01-13
21215778,sz.000975,5.414293,13.7800,3,1,3.090491,13.8300,-0.795400,13.5500,13.7200,32.337724,0,1.714500,595.812445,13.5000,2020-01-14,289864953.7600,2020-01-14
18270575,sz.000975,5.366938,13.7800,3,1,3.063461,13.7200,-0.874600,13.7200,13.6000,32.054887,0,1.476500,590.601258,13.5900,2020-01-15,249799597.6600,2020-01-15
21441563,sz.000975,5.264335,13.7100,3,1,3.004895,13.6000,-1.911800,13.6900,13.3400,31.442073,0,1.732800,579.310351,13.2800,2020-01-16,289087247.8800,2020-01-16
28937655,sz.000975,5.209087,13.4200,3,1,2.973359,13.3400,-1.049500,13.3000,13.2000,31.112096,0,2.338500,573.230633,13.1200,2020-01-17,382815819.0600,2020-01-17
20636477,sz.000975,5.181463,13.1800,3,1,2.957591,13.2000,-0.530300,13.1500,13.1300,30.947108,0,1.667700,570.190773,12.8800,2020-01-20,268938139.1100,2020-01-20
24386581,sz.000975,5.185409,13.3600,3,1,2.959844,13.1300,0.076200,13.2300,13.1400,30.970677,0,1.970800,570.625039,13.1300,2020-01-21,322828178.1600,2020-01-21
22247092,sz.000975,5.003880,12.8500,3,1,2.856227,13.1400,-3.500800,12.8000,12.6800,29.886468,0,1.797900,550.648820,12.3800,2020-01-22,281123097.0900,2020-01-22
20882748,sz.000975,4.889438,12.8200,3,1,2.790903,12.6800,-2.287100,12.7200,12.3900,29.202945,0,1.687600,538.055117,12.1700,2020-01-23,262160194.8200,2020-01-23
35572712,sz.000975,4.522434,12.3500,3,1,2.581416,12.3900,-7.506100,11.3100,11.4600,27.010956,0,2.874700,497.668413,11.1500,2020-02-03,412369849.6100,2020-02-03
